ID	Longitud	Latitud	Region_Homogenea	Departamento	Municipio	Inferior	Normal	Superior	Indice	Porcentaje
27366	-72.025	1.775	Norte Amazonia	GUAVIARE	MIRAFLORES	26.6	23.7	49.6	3	49.6
27367	-71.975	1.775	Norte Amazonia	GUAVIARE	MIRAFLORES	27.8	23	49.2	3	49.2
27368	-71.925	1.775	Norte Amazonia	GUAVIARE	MIRAFLORES	28.4	21.8	49.8	3	49.8
27369	-71.875	1.775	Norte Amazonia	GUAVIARE	MIRAFLORES	29.1	19.5	51.4	3	51.4
27370	-71.825	1.775	Norte Amazonia	GUAVIARE	MIRAFLORES	28.8	23.5	47.8	3	47.8
27371	-71.775	1.775	Norte Amazonia	GUAVIARE	MIRAFLORES	28.1	23.3	48.6	3	48.6
27372	-71.725	1.775	Norte Amazonia	GUAVIARE	MIRAFLORES	27.9	22.8	49.3	3	49.3
27373	-71.675	1.775	Norte Amazonia	GUAVIARE	MIRAFLORES	24.7	25.7	49.6	3	49.6
27374	-71.625	1.775	Norte Amazonia	GUAVIARE	MIRAFLORES	23.6	27.3	49.1	3	49.1
27375	-71.575	1.775	Norte Amazonia	GUAVIARE	MIRAFLORES	24	26.8	49.2	3	49.2
27376	-71.525	1.775	Norte Amazonia	GUAVIARE	MIRAFLORES	23.3	23.4	53.4	3	53.4
27377	-71.475	1.775	Norte Amazonia	GUAVIARE	EL RETORNO	22.3	21	56.6	3	56.6
27378	-71.425	1.775	Norte Amazonia	GUAVIARE	EL RETORNO	20.2	23.9	55.9	3	55.9
27379	-71.375	1.775	Norte Amazonia	GUAVIARE	EL RETORNO	22.2	19	58.7	3	58.7
27380	-71.325	1.775	Norte Amazonia	GUAVIARE	EL RETORNO	18.5	24.6	56.8	3	56.8
27381	-71.275	1.775	Norte Amazonia	GUAVIARE	EL RETORNO	25.1	18.2	56.7	3	56.7
27382	-71.225	1.775	Norte Amazonia	GUAVIARE	EL RETORNO	23	18.4	58.5	3	58.5
27383	-71.175	1.775	Norte Amazonia	GUAVIARE	EL RETORNO	23	20	57	3	57
27384	-71.125	1.775	Norte Amazonia	VAUPÉS	PAPUNAHUA	23.1	22.7	54.3	3	54.3
27385	-71.075	1.775	Norte Amazonia	VAUPÉS	PAPUNAHUA	22	24	54	3	54
27386	-71.025	1.775	Norte Amazonia	VAUPÉS	PAPUNAHUA	21.4	19.3	59.3	3	59.3
27387	-70.975	1.775	Norte Amazonia	VAUPÉS	PAPUNAHUA	16.9	22.2	60.9	3	60.9
27388	-70.925	1.775	Norte Amazonia	VAUPÉS	PAPUNAHUA	18.3	20.9	60.8	3	60.8
27389	-70.875	1.775	Norte Amazonia	VAUPÉS	PAPUNAHUA	17.7	21	61.3	3	61.3
27390	-70.825	1.775	Norte Amazonia	VAUPÉS	PAPUNAHUA	17.4	18.6	64	3	64
27391	-70.775	1.775	Norte Amazonia	VAUPÉS	PAPUNAHUA	17.3	22.7	60.1	3	60.1
27392	-70.725	1.775	Norte Amazonia	VAUPÉS	PAPUNAHUA	18.3	22.8	59	3	59
27393	-70.675	1.775	Norte Amazonia	VAUPÉS	PAPUNAHUA	17.4	22.3	60.3	3	60.3
27394	-70.625	1.775	Norte Amazonia	VAUPÉS	PAPUNAHUA	19.8	20.2	60	3	60
27395	-70.575	1.775	Norte Amazonia	VAUPÉS	PAPUNAHUA	17.7	20.7	61.6	3	61.6
27396	-70.525	1.775	Norte Amazonia	VAUPÉS	PAPUNAHUA	17.8	22.9	59.3	3	59.3
27397	-70.475	1.775	Norte Amazonia	VAUPÉS	PAPUNAHUA	15.7	25.6	58.8	3	58.8
27398	-70.425	1.775	Norte Amazonia	VAUPÉS	MITÚ	17.1	29.2	53.7	3	53.7
27399	-70.375	1.775	Norte Amazonia	VAUPÉS	PAPUNAHUA	14.8	31	54.2	3	54.2
27400	-70.325	1.775	Norte Amazonia	VAUPÉS	PAPUNAHUA	14.7	24.4	60.9	3	60.9
27401	-70.275	1.775	Norte Amazonia	VAUPÉS	PAPUNAHUA	16.5	22.8	60.7	3	60.7
27402	-70.225	1.775	Norte Amazonia	VAUPÉS	PAPUNAHUA	12.8	25.3	61.9	3	61.9
27403	-70.175	1.775	Norte Amazonia	VAUPÉS	PAPUNAHUA	13.1	28.9	58	3	58
27404	-70.125	1.775	Norte Amazonia	VAUPÉS	PAPUNAHUA	11.8	29.9	58.3	3	58.3
27405	-70.075	1.775	Norte Amazonia	VAUPÉS	PAPUNAHUA	10.8	32.7	56.5	3	56.5
27406	-70.025	1.775	Norte Amazonia	GUAINÍA	PANA PANA	10.4	31.8	57.8	3	57.8
27407	-69.975	1.775	Norte Amazonia	GUAINÍA	PANA PANA	10.2	32.2	57.6	3	57.6
27408	-69.925	1.775	Norte Amazonia	GUAINÍA	PANA PANA	11.8	30.8	57.4	3	57.4
27409	-69.875	1.775	Norte Amazonia	GUAINÍA	PANA PANA	12	26.8	61.3	3	61.3
27410	-69.825	1.775	Norte Amazonia	GUAINÍA	PANA PANA	11.3	26.9	61.8	3	61.8
27411	-69.775	1.775	Norte Amazonia	GUAINÍA	PANA PANA	13.2	24.9	61.9	3	61.9
27412	-69.725	1.775	Norte Amazonia	GUAINÍA	PANA PANA	13.2	23.8	63	3	63
27413	-69.675	1.775	Norte Amazonia	GUAINÍA	PANA PANA	12.8	22.7	64.5	3	64.5
27414	-69.625	1.775	Norte Amazonia	GUAINÍA	PANA PANA	13.7	25.6	60.7	3	60.7
27415	-69.575	1.775	Norte Amazonia	GUAINÍA	PANA PANA	17.9	26.8	55.3	3	55.3
27416	-69.525	1.775	Norte Amazonia	GUAINÍA	PANA PANA	20.1	20.3	59.6	3	59.6
27417	-69.475	1.775	Norte Amazonia	GUAINÍA	PANA PANA	21.3	17.7	61	3	61
27418	-69.425	1.775	Norte Amazonia	GUAINÍA	PANA PANA	18.6	18.3	63.1	3	63.1
27419	-69.375	1.775	Norte Amazonia	GUAINÍA	PANA PANA	16.8	21.8	61.4	3	61.4
27420	-69.325	1.775	Norte Amazonia	GUAINÍA	PANA PANA	17.5	20.1	62.4	3	62.4
27421	-69.275	1.775	Norte Amazonia	GUAINÍA	PANA PANA	18.4	18.6	63	3	63
27422	-69.225	1.775	Norte Amazonia	GUAINÍA	PANA PANA	16.3	19.4	64.3	3	64.3
27423	-69.175	1.775	Norte Amazonia	GUAINÍA	PANA PANA	14.7	28.7	56.6	3	56.6
27424	-69.125	1.775	Norte Amazonia	GUAINÍA	PANA PANA	14.1	30.5	55.4	3	55.4
27425	-69.075	1.775	Norte Amazonia	GUAINÍA	PANA PANA	18.1	21.5	60.4	3	60.4
27426	-69.025	1.775	Norte Amazonia	GUAINÍA	PANA PANA	18.6	24.1	57.3	3	57.3
27427	-68.975	1.775	Norte Amazonia	GUAINÍA	PANA PANA	17.7	27.5	54.8	3	54.8
27428	-68.925	1.775	Norte Amazonia	GUAINÍA	PANA PANA	18.7	23.4	58	3	58
27429	-68.875	1.775	Norte Amazonia	GUAINÍA	PANA PANA	18.5	28.7	52.8	3	52.8
27430	-68.825	1.775	Norte Amazonia	GUAINÍA	PANA PANA	20.3	24.7	54.9	3	54.9
27431	-68.775	1.775	Norte Amazonia	GUAINÍA	PANA PANA	20	26.2	53.8	3	53.8
27432	-68.725	1.775	Norte Amazonia	GUAINÍA	PANA PANA	16.5	31.3	52.2	3	52.2
27433	-68.675	1.775	Norte Amazonia	GUAINÍA	PANA PANA	14.1	32.9	53	3	53
27434	-68.625	1.775	Norte Amazonia	GUAINÍA	PANA PANA	13.9	32.6	53.5	3	53.5
27435	-68.575	1.775	Norte Amazonia	GUAINÍA	PANA PANA	12	38.1	49.9	3	49.9
27436	-68.525	1.775	Norte Amazonia	GUAINÍA	PANA PANA	12.4	33.2	54.5	3	54.5
27437	-68.475	1.775	Norte Amazonia	GUAINÍA	PANA PANA	13.5	27.9	58.6	3	58.6
27438	-68.425	1.775	Norte Amazonia	GUAINÍA	PANA PANA	13.8	29.4	56.8	3	56.8
27439	-68.375	1.775	Norte Amazonia	GUAINÍA	PANA PANA	12.6	30	57.3	3	57.3
27440	-68.325	1.775	Norte Amazonia	GUAINÍA	PANA PANA	13.8	27.8	58.3	3	58.3
27441	-68.275	1.775	Norte Amazonia	GUAINÍA	PANA PANA	14.3	28	57.8	3	57.8
27442	-68.225	1.775	Norte Amazonia	GUAINÍA	PANA PANA	12.6	30.3	57.1	3	57.1
27443	-68.175	1.775	Norte Amazonia	GUAINÍA	PANA PANA	14.4	30.2	55.4	3	55.4
27444	-67.125	1.775	Norte Amazonia	GUAINÍA	SAN FELIPE	20.5	20.5	59	3	59
27445	-67.075	1.775	Norte Amazonia	GUAINÍA	SAN FELIPE	18.9	20.3	60.8	3	60.8
27446	-67.025	1.775	Norte Amazonia	GUAINÍA	SAN FELIPE	18.9	24.3	56.8	3	56.8
27447	-78.925	1.725	Patía y Mira	NARIÑO	SAN ANDRÉS DE TUMACO	20.4	21	58.6	3	58.6
27448	-78.875	1.725	Patía y Mira	NARIÑO	SAN ANDRÉS DE TUMACO	19.7	20.6	59.7	3	59.7
27449	-78.825	1.725	Patía y Mira	NARIÑO	SAN ANDRÉS DE TUMACO	19.7	18.3	62	3	62
27450	-78.775	1.725	Patía y Mira	NARIÑO	SAN ANDRÉS DE TUMACO	19.5	18.6	61.8	3	61.8
27451	-78.725	1.725	Patía y Mira	NARIÑO	SAN ANDRÉS DE TUMACO	20.5	21.8	57.6	3	57.6
27452	-78.675	1.725	Patía y Mira	NARIÑO	SAN ANDRÉS DE TUMACO	19.9	21.4	58.7	3	58.7
27453	-78.625	1.725	Patía y Mira	NARIÑO	SAN ANDRÉS DE TUMACO	19.6	21.4	59	3	59
27454	-78.575	1.725	Patía y Mira	NARIÑO	SAN ANDRÉS DE TUMACO	18.8	22.5	58.7	3	58.7
27455	-78.525	1.725	Patía y Mira	NARIÑO	SAN ANDRÉS DE TUMACO	19.6	17.4	63	3	63
27456	-78.475	1.725	Patía y Mira	NARIÑO	SAN ANDRÉS DE TUMACO	20.7	20.1	59.2	3	59.2
27457	-78.425	1.725	Patía y Mira	NARIÑO	SAN ANDRÉS DE TUMACO	21.9	23	55.1	3	55.1
27458	-78.375	1.725	Patía y Mira	NARIÑO	ROBERTO PAYÁN	20	21	59	3	59
27459	-78.325	1.725	Patía y Mira	NARIÑO	ROBERTO PAYÁN	17.9	24	58.1	3	58.1
27460	-78.275	1.725	Patía y Mira	NARIÑO	ROBERTO PAYÁN	15.1	29.7	55.2	3	55.2
27461	-78.225	1.725	Patía y Mira	NARIÑO	BARBACOAS	16.4	27.4	56.1	3	56.1
27462	-78.175	1.725	Patía y Mira	NARIÑO	MAGÜÍ	14.1	28.8	57.1	3	57.1
27463	-78.125	1.725	Patía y Mira	NARIÑO	MAGÜÍ	13.4	28.2	58.4	3	58.4
27464	-78.075	1.725	Patía y Mira	NARIÑO	BARBACOAS	11.8	29.5	58.7	3	58.7
27465	-78.025	1.725	Patía y Mira	NARIÑO	BARBACOAS	12.2	28.3	59.5	3	59.5
27466	-77.975	1.725	Patía y Mira	NARIÑO	BARBACOAS	15	24.3	60.7	3	60.7
27467	-77.925	1.725	Sur Magdalena - Cauca	NARIÑO	BARBACOAS	15.2	26.1	58.8	3	58.8
27468	-77.875	1.725	Sur Magdalena - Cauca	NARIÑO	LOS ANDES	16.4	20.3	63.4	3	63.4
27469	-77.825	1.725	Sur Magdalena - Cauca	NARIÑO	LOS ANDES	18	17.6	64.4	3	64.4
27470	-77.775	1.725	Sur Magdalena - Cauca	NARIÑO	LOS ANDES	14.8	19.4	65.8	3	65.8
27471	-77.725	1.725	Sur Magdalena - Cauca	NARIÑO	LOS ANDES	18.7	20.3	61	3	61
27472	-77.675	1.725	Sur Magdalena - Cauca	NARIÑO	LOS ANDES	22.3	19.7	58	3	58
27473	-77.625	1.725	Sur Magdalena - Cauca	NARIÑO	CUMBITARA	24.9	17.1	57.9	3	57.9
27474	-77.575	1.725	Sur Magdalena - Cauca	NARIÑO	CUMBITARA	25.5	21.6	52.9	3	52.9
27475	-77.525	1.725	Sur Magdalena - Cauca	NARIÑO	CUMBITARA	26.1	21.3	52.5	3	52.5
27476	-77.475	1.725	Sur Magdalena - Cauca	NARIÑO	POLICARPA	27	25.6	47.5	3	47.5
27477	-77.425	1.725	Sur Magdalena - Cauca	NARIÑO	POLICARPA	26.5	24.3	49.2	3	49.2
27478	-77.375	1.725	Sur Magdalena - Cauca	NARIÑO	EL ROSARIO	26.4	22.8	50.8	3	50.8
27479	-77.325	1.725	Sur Magdalena - Cauca	NARIÑO	EL ROSARIO	25.7	19.4	54.9	3	54.9
27480	-77.275	1.725	Sur Magdalena - Cauca	CAUCA	MERCADERES	28.6	20.2	51.1	3	51.1
27481	-77.225	1.725	Sur Magdalena - Cauca	CAUCA	MERCADERES	28.7	25.5	45.8	3	45.8
27482	-77.175	1.725	Sur Magdalena - Cauca	CAUCA	MERCADERES	29.9	25.9	44.2	3	44.2
27483	-77.125	1.725	Sur Magdalena - Cauca	CAUCA	MERCADERES	27.7	27.2	45.2	3	45.2
27484	-77.075	1.725	Sur Magdalena - Cauca	CAUCA	FLORENCIA	28.5	23.1	48.3	3	48.3
27485	-77.025	1.725	Sur Magdalena - Cauca	CAUCA	BOLÍVAR	28.3	23.9	47.8	3	47.8
27486	-76.975	1.725	Sur Magdalena - Cauca	CAUCA	BOLÍVAR	26.3	23	50.7	3	50.7
27487	-76.925	1.725	Sur Magdalena - Cauca	CAUCA	BOLÍVAR	26.5	22.2	51.3	3	51.3
27488	-76.875	1.725	Sur Magdalena - Cauca	CAUCA	BOLÍVAR	27	21.1	51.9	3	51.9
27489	-76.825	1.725	Norte Amazonia	CAUCA	BOLÍVAR	21.2	20.5	58.3	3	58.3
27490	-76.775	1.725	Norte Amazonia	CAUCA	SANTA ROSA	18.9	21.4	59.8	3	59.8
27491	-76.725	1.725	Norte Amazonia	CAUCA	SANTA ROSA	18	22.7	59.3	3	59.3
27492	-76.675	1.725	Norte Amazonia	CAUCA	SANTA ROSA	16.3	23.8	60	3	60
27493	-76.625	1.725	Norte Amazonia	CAUCA	SANTA ROSA	15.3	25.4	59.3	3	59.3
27494	-76.575	1.725	Norte Amazonia	CAUCA	SANTA ROSA	12.6	30	57.3	3	57.3
27495	-76.525	1.725	Norte Amazonia	CAUCA	SANTA ROSA	11.2	38.4	50.4	3	50.4
27496	-76.475	1.725	Norte Amazonia	CAUCA	SANTA ROSA	10.7	35.8	53.5	3	53.5
27497	-76.425	1.725	Norte Amazonia	CAUCA	SANTA ROSA	11.7	32.9	55.3	3	55.3
27498	-76.375	1.725	Norte Amazonia	CAUCA	SANTA ROSA	13.7	22.6	63.6	3	63.6
27499	-76.325	1.725	Norte Amazonia	HUILA	SAN AGUSTÍN	13.3	20.9	65.8	3	65.8
27500	-76.275	1.725	Norte Amazonia	HUILA	PITALITO	13.8	21.9	64.4	3	64.4
27501	-76.225	1.725	Norte Amazonia	HUILA	PITALITO	15.3	20.1	64.6	3	64.6
27502	-76.175	1.725	Norte Amazonia	HUILA	PITALITO	14.6	26.2	59.2	3	59.2
27503	-76.125	1.725	Norte Amazonia	HUILA	PALESTINA	14.7	28	57.3	3	57.3
27504	-76.075	1.725	Norte Amazonia	HUILA	PALESTINA	15.5	28.7	55.8	3	55.8
27505	-76.025	1.725	Norte Amazonia	HUILA	ACEVEDO	15.3	33.6	51	3	51
27506	-75.975	1.725	Norte Amazonia	HUILA	ACEVEDO	16.1	33	50.9	3	50.9
27507	-75.925	1.725	Norte Amazonia	HUILA	ACEVEDO	16.3	29.5	54.2	3	54.2
27508	-75.875	1.725	Norte Amazonia	HUILA	ACEVEDO	16.6	26.4	57	3	57
27509	-75.825	1.725	Norte Amazonia	CAQUETÁ	BELÉN DE LOS ANDAQUÍES	15.6	26.4	58	3	58
27510	-75.775	1.725	Norte Amazonia	CAQUETÁ	FLORENCIA	15.7	23.4	60.9	3	60.9
27511	-75.725	1.725	Norte Amazonia	CAQUETÁ	FLORENCIA	17.8	16.5	65.7	3	65.7
27512	-75.675	1.725	Norte Amazonia	CAQUETÁ	FLORENCIA	15.3	18.3	66.4	3	66.4
27513	-75.625	1.725	Norte Amazonia	CAQUETÁ	FLORENCIA	16.8	17	66.2	3	66.2
27514	-75.575	1.725	Norte Amazonia	CAQUETÁ	FLORENCIA	15.4	18	66.6	3	66.6
27515	-75.525	1.725	Norte Amazonia	CAQUETÁ	FLORENCIA	14.9	21.7	63.3	3	63.3
27516	-75.475	1.725	Norte Amazonia	CAQUETÁ	FLORENCIA	16	18.5	65.5	3	65.5
27517	-75.425	1.725	Norte Amazonia	CAQUETÁ	LA MONTAÑITA	16.4	16.3	67.2	3	67.2
27518	-75.375	1.725	Norte Amazonia	CAQUETÁ	EL PAUJÍL	13.6	22.9	63.4	3	63.4
27519	-75.325	1.725	Norte Amazonia	CAQUETÁ	EL DONCELLO	14.1	23	62.9	3	62.9
27520	-75.275	1.725	Norte Amazonia	CAQUETÁ	EL DONCELLO	13.7	23.4	62.9	3	62.9
27521	-75.225	1.725	Norte Amazonia	CAQUETÁ	EL DONCELLO	14.8	21.2	63.9	3	63.9
27522	-75.175	1.725	Norte Amazonia	CAQUETÁ	PUERTO RICO	15.2	22.3	62.5	3	62.5
27523	-75.125	1.725	Norte Amazonia	CAQUETÁ	PUERTO RICO	17.2	18.4	64.4	3	64.4
27524	-75.075	1.725	Norte Amazonia	CAQUETÁ	PUERTO RICO	16.8	16.7	66.6	3	66.6
27525	-75.025	1.725	Norte Amazonia	CAQUETÁ	PUERTO RICO	18.1	16.9	64.9	3	64.9
27526	-74.975	1.725	Norte Amazonia	CAQUETÁ	PUERTO RICO	18.8	18.3	62.8	3	62.8
27527	-74.925	1.725	Norte Amazonia	CAQUETÁ	PUERTO RICO	19.7	16.5	63.8	3	63.8
27528	-74.875	1.725	Norte Amazonia	CAQUETÁ	PUERTO RICO	20.1	16	63.9	3	63.9
27529	-74.825	1.725	Norte Amazonia	CAQUETÁ	PUERTO RICO	21.2	11.5	67.3	3	67.3
27530	-74.775	1.725	Norte Amazonia	CAQUETÁ	SAN VICENTE DEL CAGUÁN	21.6	12.2	66.2	3	66.2
27531	-74.725	1.725	Norte Amazonia	CAQUETÁ	SAN VICENTE DEL CAGUÁN	22.1	12.2	65.7	3	65.7
27532	-74.675	1.725	Norte Amazonia	CAQUETÁ	SAN VICENTE DEL CAGUÁN	23	12.9	64.1	3	64.1
27533	-74.625	1.725	Norte Amazonia	CAQUETÁ	SAN VICENTE DEL CAGUÁN	22	13.1	64.9	3	64.9
27534	-74.575	1.725	Norte Amazonia	CAQUETÁ	SAN VICENTE DEL CAGUÁN	21.4	14.5	64.1	3	64.1
27535	-74.525	1.725	Norte Amazonia	CAQUETÁ	SAN VICENTE DEL CAGUÁN	23.1	18.4	58.5	3	58.5
27536	-74.475	1.725	Norte Amazonia	CAQUETÁ	SAN VICENTE DEL CAGUÁN	23.8	15.5	60.7	3	60.7
27537	-74.425	1.725	Norte Amazonia	CAQUETÁ	SAN VICENTE DEL CAGUÁN	24.2	13.1	62.7	3	62.7
27538	-74.375	1.725	Norte Amazonia	CAQUETÁ	SAN VICENTE DEL CAGUÁN	24.5	12.4	63.1	3	63.1
27539	-74.325	1.725	Norte Amazonia	CAQUETÁ	SAN VICENTE DEL CAGUÁN	25.3	9.4	65.3	3	65.3
27540	-74.275	1.725	Norte Amazonia	CAQUETÁ	SAN VICENTE DEL CAGUÁN	24.5	11	64.5	3	64.5
27541	-74.225	1.725	Norte Amazonia	CAQUETÁ	SAN VICENTE DEL CAGUÁN	24.2	11.7	64.1	3	64.1
27542	-74.175	1.725	Norte Amazonia	CAQUETÁ	SAN VICENTE DEL CAGUÁN	24.8	14.5	60.7	3	60.7
27543	-74.125	1.725	Norte Amazonia	CAQUETÁ	SAN VICENTE DEL CAGUÁN	25.9	16.3	57.8	3	57.8
27544	-74.075	1.725	Norte Amazonia	CAQUETÁ	SAN VICENTE DEL CAGUÁN	28.2	14.3	57.5	3	57.5
27545	-74.025	1.725	Norte Amazonia	CAQUETÁ	SAN VICENTE DEL CAGUÁN	27.1	19.7	53.2	3	53.2
27546	-73.975	1.725	Norte Amazonia	CAQUETÁ	SAN VICENTE DEL CAGUÁN	26.4	19.5	54	3	54
27547	-73.925	1.725	Norte Amazonia	CAQUETÁ	SAN VICENTE DEL CAGUÁN	26.5	15	58.6	3	58.6
27548	-73.875	1.725	Norte Amazonia	CAQUETÁ	SAN VICENTE DEL CAGUÁN	26	16.2	57.8	3	57.8
27549	-73.825	1.725	Norte Amazonia	CAQUETÁ	SAN VICENTE DEL CAGUÁN	23.6	24.2	52.3	3	52.3
27550	-73.775	1.725	Norte Amazonia	CAQUETÁ	SAN VICENTE DEL CAGUÁN	24.4	22	53.6	3	53.6
27551	-73.725	1.725	Norte Amazonia	META	LA MACARENA	21.8	26.8	51.4	3	51.4
27552	-73.675	1.725	Norte Amazonia	META	LA MACARENA	22.9	25.6	51.5	3	51.5
27553	-73.625	1.725	Norte Amazonia	GUAVIARE	CALAMAR	21.5	25.8	52.7	3	52.7
27554	-73.575	1.725	Norte Amazonia	GUAVIARE	CALAMAR	21.6	24.8	53.6	3	53.6
27555	-73.525	1.725	Norte Amazonia	GUAVIARE	CALAMAR	25.6	17.2	57.2	3	57.2
27556	-73.475	1.725	Norte Amazonia	GUAVIARE	CALAMAR	27.4	20.1	52.5	3	52.5
27557	-73.425	1.725	Norte Amazonia	GUAVIARE	CALAMAR	26.5	16.2	57.4	3	57.4
27558	-73.375	1.725	Norte Amazonia	GUAVIARE	CALAMAR	28.6	23.3	48	3	48
27559	-73.325	1.725	Norte Amazonia	GUAVIARE	CALAMAR	28.2	24.1	47.7	3	47.7
27560	-73.275	1.725	Norte Amazonia	GUAVIARE	CALAMAR	28.4	20.5	51.1	3	51.1
27561	-73.225	1.725	Norte Amazonia	GUAVIARE	CALAMAR	28.2	21.6	50.2	3	50.2
27562	-73.175	1.725	Norte Amazonia	GUAVIARE	CALAMAR	28.7	19.6	51.7	3	51.7
27563	-73.125	1.725	Norte Amazonia	GUAVIARE	CALAMAR	26.3	22.7	50.9	3	50.9
27564	-73.075	1.725	Norte Amazonia	GUAVIARE	CALAMAR	23.7	19.4	56.9	3	56.9
27565	-73.025	1.725	Norte Amazonia	GUAVIARE	CALAMAR	25.1	19.3	55.5	3	55.5
27566	-72.975	1.725	Norte Amazonia	GUAVIARE	CALAMAR	23.2	21.5	55.3	3	55.3
27567	-72.925	1.725	Norte Amazonia	GUAVIARE	CALAMAR	22.5	22.7	54.8	3	54.8
27568	-72.875	1.725	Norte Amazonia	GUAVIARE	CALAMAR	22.3	22.7	55	3	55
27569	-72.825	1.725	Norte Amazonia	GUAVIARE	CALAMAR	23.1	21.4	55.5	3	55.5
27570	-72.775	1.725	Norte Amazonia	GUAVIARE	CALAMAR	23.3	22.2	54.6	3	54.6
27571	-72.725	1.725	Norte Amazonia	GUAVIARE	CALAMAR	24.2	19.5	56.3	3	56.3
27572	-72.675	1.725	Norte Amazonia	GUAVIARE	CALAMAR	27	18.3	54.7	3	54.7
27573	-72.625	1.725	Norte Amazonia	GUAVIARE	CALAMAR	26.5	20.6	52.9	3	52.9
27574	-72.575	1.725	Norte Amazonia	GUAVIARE	CALAMAR	28.8	19.9	51.3	3	51.3
27575	-72.525	1.725	Norte Amazonia	GUAVIARE	CALAMAR	26.1	22.9	51.1	3	51.1
27576	-72.475	1.725	Norte Amazonia	GUAVIARE	CALAMAR	24.9	23.6	51.5	3	51.5
27577	-72.425	1.725	Norte Amazonia	GUAVIARE	CALAMAR	24.2	24.7	51.1	3	51.1
27578	-72.375	1.725	Norte Amazonia	GUAVIARE	MIRAFLORES	23.8	25.8	50.3	3	50.3
27579	-72.325	1.725	Norte Amazonia	GUAVIARE	MIRAFLORES	23.1	25.7	51.2	3	51.2
27580	-72.275	1.725	Norte Amazonia	GUAVIARE	MIRAFLORES	22.5	25.6	51.9	3	51.9
27581	-72.225	1.725	Norte Amazonia	GUAVIARE	MIRAFLORES	21.6	31.2	47.1	3	47.1
27582	-72.175	1.725	Norte Amazonia	GUAVIARE	MIRAFLORES	22.8	24.9	52.3	3	52.3
27583	-72.125	1.725	Norte Amazonia	GUAVIARE	MIRAFLORES	22.8	25.2	52	3	52
27584	-72.075	1.725	Norte Amazonia	GUAVIARE	MIRAFLORES	25	23.6	51.3	3	51.3
27585	-72.025	1.725	Norte Amazonia	GUAVIARE	MIRAFLORES	27.3	24	48.7	3	48.7
27586	-71.975	1.725	Norte Amazonia	GUAVIARE	MIRAFLORES	25.7	25.1	49.2	3	49.2
27587	-71.925	1.725	Norte Amazonia	GUAVIARE	MIRAFLORES	27.8	23.9	48.3	3	48.3
27588	-71.875	1.725	Norte Amazonia	GUAVIARE	MIRAFLORES	28.9	18	53.1	3	53.1
27589	-71.825	1.725	Norte Amazonia	GUAVIARE	MIRAFLORES	28.8	21.4	49.8	3	49.8
27590	-71.775	1.725	Norte Amazonia	GUAVIARE	MIRAFLORES	27.7	23.5	48.8	3	48.8
27591	-71.725	1.725	Norte Amazonia	GUAVIARE	MIRAFLORES	26.9	22.3	50.7	3	50.7
27592	-71.675	1.725	Norte Amazonia	GUAVIARE	MIRAFLORES	25.4	25.8	48.9	3	48.9
27593	-71.625	1.725	Norte Amazonia	GUAVIARE	MIRAFLORES	24	29.4	46.6	3	46.6
27594	-71.575	1.725	Norte Amazonia	GUAVIARE	MIRAFLORES	24.1	27.3	48.5	3	48.5
27595	-71.525	1.725	Norte Amazonia	GUAVIARE	MIRAFLORES	21.7	25.1	53.2	3	53.2
27596	-71.475	1.725	Norte Amazonia	GUAVIARE	MIRAFLORES	19.8	24.9	55.3	3	55.3
27597	-71.425	1.725	Norte Amazonia	GUAVIARE	MIRAFLORES	18.7	26.4	54.9	3	54.9
27598	-71.375	1.725	Norte Amazonia	VAUPÉS	CARURÚ	20.6	22	57.3	3	57.3
27599	-71.325	1.725	Norte Amazonia	GUAVIARE	EL RETORNO	18.6	23.5	57.9	3	57.9
27600	-71.275	1.725	Norte Amazonia	GUAVIARE	EL RETORNO	21.3	19.8	58.9	3	58.9
27601	-71.225	1.725	Norte Amazonia	GUAVIARE	EL RETORNO	21.3	21	57.7	3	57.7
27602	-71.175	1.725	Norte Amazonia	VAUPÉS	PAPUNAHUA	23.5	18	58.5	3	58.5
27603	-71.125	1.725	Norte Amazonia	VAUPÉS	PAPUNAHUA	21.5	22.7	55.8	3	55.8
27604	-71.075	1.725	Norte Amazonia	VAUPÉS	PAPUNAHUA	23.2	22.2	54.5	3	54.5
27605	-71.025	1.725	Norte Amazonia	VAUPÉS	PAPUNAHUA	22.6	19.5	57.9	3	57.9
27606	-70.975	1.725	Norte Amazonia	VAUPÉS	PAPUNAHUA	18.3	22.1	59.6	3	59.6
27607	-70.925	1.725	Norte Amazonia	VAUPÉS	PAPUNAHUA	17.4	20.5	62.2	3	62.2
27608	-70.875	1.725	Norte Amazonia	VAUPÉS	PAPUNAHUA	15.7	20.8	63.4	3	63.4
27609	-70.825	1.725	Norte Amazonia	VAUPÉS	PAPUNAHUA	17.2	21.4	61.4	3	61.4
27610	-70.775	1.725	Norte Amazonia	VAUPÉS	PAPUNAHUA	18.9	22.9	58.2	3	58.2
27611	-70.725	1.725	Norte Amazonia	VAUPÉS	PAPUNAHUA	19.7	17.6	62.7	3	62.7
27612	-70.675	1.725	Norte Amazonia	VAUPÉS	PAPUNAHUA	19.1	19.5	61.4	3	61.4
27613	-70.625	1.725	Norte Amazonia	VAUPÉS	PAPUNAHUA	19.9	20.4	59.7	3	59.7
27614	-70.575	1.725	Norte Amazonia	VAUPÉS	PAPUNAHUA	19.2	18.9	62	3	62
